leaf_id,category,is_healthy,area,perimeter,hull_area,convexity,compactness,major_axis,minor_axis,aspect_ratio
1-3-9 _ D4,simulated,0,429264.0,9635.446409225464,880383.0,0.4875877884965975,0.004623605669294086,2183.9983,163.03687,13.395733
1-3-9 _ D5,simulated,0,294973.0,6362.256379842758,578600.5,0.5098042604525921,0.007287187320297135,1377.0885,161.0041,8.553126
2-2-10 _ D1,simulated,0,813229.0,7956.374130010605,1037284.5,0.783998025613995,0.012846430275214819,1872.247,276.3626,6.774603
2-2-10 _ D2,simulated,0,776862.0,8382.010774850845,1016453.5,0.7642868070206852,0.011057258149708557,1804.3451,262.02432,6.886174
2-2-10 _ D3,simulated,0,372564.5,4289.922127127647,427389.0,0.8717222483498639,0.020244294808630818,1032.4033,226.72281,4.5535927
2-2-10 _ D4,simulated,0,663322.0,14960.910604715347,1514701.0,0.43792273194511655,0.0029635232968926984,1835.2424,300.83347,6.1005263
2-2-10 _ D5,simulated,0,532770.5,9864.28197658062,1166589.5,0.45669063539488397,0.005475316301796328,1863.9829,222.43637,8.379848
2-2-8 _ D1,simulated,0,455351.5,5146.0541578531265,524014.5,0.8689673663610453,0.017194837132496407,1294.2146,219.11774,5.9064803
2-2-8 _ D2,simulated,0,423927.0,5525.541527032852,498590.5,0.850250857166352,0.013884856107050283,1252.447,210.38461,5.9531302
2-2-8 _ D3,simulated,0,363238.0,5998.418724536896,532942.0,0.6815713529802493,0.010095264874809906,1217.2875,187.963,6.476208
2-2-8 _ D4,simulated,0,351305.5,5942.293834090233,478931.0,0.7335200686528958,0.009948937513547581,1185.2412,183.84483,6.446965
2-2-8 _ D5,simulated,0,162258.0,3855.856111764908,282478.0,0.5744093345322467,0.010913510746751995,820.1929,145.29997,5.6448245
2-2-9 _ D1,simulated,0,751663.5,7366.425864815712,867746.5,0.8662247557322329,0.013851914966777734,1837.0759,247.75827,7.4147916
2-2-9 _ D2,simulated,0,584404.0,7358.4918801784515,786479.5,0.7430632330531184,0.01079283530349867,1713.5826,218.57707,7.8397183
2-2-9 _ D3,simulated,0,651651.0,9185.716399431229,896888.0,0.7265689807423,0.007723052735602399,1781.4374,220.22238,8.089266
2-2-9 _ D4,simulated,0,570786.5,8848.572176098824,893249.0,0.6390004354888726,0.00728999612424927,1794.3208,201.27705,8.914681
2-2-9 _ D5,simulated,0,426377.5,9752.375341534615,904007.5,0.4716526135015473,0.004483048769521344,1494.8975,199.89961,7.478241
3-2-8 _ D1,simulated,0,439344.0,5417.811517238617,526902.5,0.8338240945905552,0.014967763608225828,1296.1287,206.8134,6.2671404
3-2-8 _ D2,simulated,0,404196.5,5244.265272974968,513768.5,0.7867288477203254,0.014696815602118987,1220.658,204.67075,5.964008
3-2-8 _ D3,simulated,0,361543.5,7191.950688242912,527154.5,0.6858397300981022,0.006989838733608104,1224.8263,175.14574,6.9931836
3-2-8 _ D4,simulated,0,340104.0,7310.065474033356,589133.5,0.5772952989432786,0.0063645720329718845,1322.6881,167.64287,7.889916
3-2-8 _ D5,simulated,0,192842.5,5312.0541578531265,336647.0,0.5728329674703769,0.006834043907725471,851.59717,155.41774,5.479408
3-2-9 _ D1,simulated,0,736613.0,6986.702995300293,908541.5,0.810764285395879,0.015090193738298209,1689.5254,269.8552,6.2608595
3-2-9 _ D2,simulated,0,628232.5,7431.455302357674,765240.0,0.8209613977314306,0.011375556707332883,1628.8885,235.22272,6.9248776
3-2-9 _ D3,simulated,0,569022.0,8143.025931835175,990168.5,0.5746718866536352,0.008581385697214379,1629.0073,246.85811,6.5989623
3-2-9 _ D4,simulated,0,552001.0,8707.608753919601,826342.0,0.6680054989338555,0.007280178871316172,1590.2976,210.5381,7.5534906
3-2-9 _ D5,simulated,0,434389.0,8358.177295446396,913288.0,0.4756320021723706,0.006218070770254477,1604.615,216.63333,7.407055
4-2-10 _ D1,simulated,0,720102.5,7663.964968800545,1167523.0,0.6167779992342763,0.012259910415502605,1518.944,346.36414,4.385396
4-2-10 _ D2,simulated,0,710803.5,7585.8817085027695,1007454.0,0.705544372249254,0.012352004045474412,1615.1332,289.1898,5.585028
4-2-10 _ D3,simulated,0,603994.5,6476.190364480019,779217.5,0.7751295370034682,0.01440103718042602,1523.3595,243.75151,6.2496414
4-2-10 _ D4,simulated,0,551197.0,7103.996494293213,771076.5,0.7148408750623317,0.01092197978199482,1497.2286,230.58353,6.493216
4-2-10 _ D5,simulated,0,427486.0,7446.187400102615,932000.0,0.45867596566523605,0.007709992796406809,1637.9905,203.70464,8.041007
4-2-8 _ D1,simulated,0,398630.5,4694.490668654442,456489.0,0.8732532437802444,0.018088125561842146,1176.8721,208.7197,5.638529
4-2-8 _ D2,simulated,0,315313.0,4680.095788002014,464234.5,0.6792106144631647,0.014395686913071632,1059.6522,192.68639,5.499362
4-2-8 _ D3,simulated,0,294660.5,5971.445197701454,460322.5,0.6401175262994966,0.008263480746057596,1096.3529,172.59932,6.3520117
4-2-8 _ D4,simulated,0,205617.0,5107.649172544479,403602.5,0.5094542278603329,0.007881645542711691,1137.5585,142.52107,7.981686
4-2-8 _ D5,simulated,0,114549.0,2449.297674894333,154382.5,0.7419817660680452,0.019094494334180527,493.66663,157.49013,3.1345878
4-2-9 _ D1,simulated,0,641907.5,6421.39642727375,743606.0,0.863236041667227,0.015567306845511834,1563.4316,250.11703,6.2508
4-2-9 _ D2,simulated,0,560694.0,5782.8653399944305,652988.0,0.8586589646364099,0.01676639717654114,1462.9207,236.11609,6.195769
4-2-9 _ D3,simulated,0,503162.0,6365.46244263649,677855.0,0.7422855920513974,0.01241789303406308,1449.833,217.38829,6.6693244
4-2-9 _ D4,simulated,0,437336.5,6777.552843213081,666321.5,0.6563445724023613,0.009520722351893125,1514.4427,189.98657,7.9713144
4-2-9 _ D5,simulated,0,437201.0,7427.92751455307,680141.0,0.6428093586476922,0.00792402491843919,1596.1189,186.82169,8.543542
8-1-10 _ D1,simulated,0,772101.5,6870.602490067482,870210.0,0.8872588225830547,0.016356288087087577,1740.7952,270.72974,6.430011
8-1-10 _ D2,simulated,0,470157.0,4401.655101299286,510967.0,0.9201318284742459,0.02426670927369395,1103.9167,264.74564,4.169726
8-1-10 _ D3,simulated,0,405452.0,4951.586121559143,505945.0,0.8013756435976243,0.016536773308997683,1054.7678,235.62799,4.4764113
8-1-8 _ D1,simulated,0,502454.0,9006.946847438812,713555.0,0.7041559515384238,0.006193570825396672,1825.2139,174.45694,10.46226
8-1-8 _ D2,simulated,0,490334.0,8214.721451759338,688303.0,0.7123810298662072,0.0072661828909240484,1773.2153,171.97086,10.311138
8-1-8 _ D3,simulated,0,343946.5,5840.10292828083,553475.5,0.6214303975514724,0.01008439600560872,1249.2014,181.83185,6.8700914
8-1-9 _ D1,simulated,0,769741.0,9614.7012424469,1163242.0,0.6617204330655186,0.00832670218447148,2101.333,240.77534,8.72736
8-1-9 _ D2,simulated,0,516931.0,9982.240346431732,1071824.0,0.48229093582528476,0.00518772005987074,2021.1398,185.64883,10.886897
8-1-9 _ D3,simulated,0,279255.5,5752.092823624611,485447.5,0.5752537607053286,0.008440146088648001,1103.445,175.546,6.285788
9-3-10 _ D1,simulated,0,608733.0,5913.056245803833,694484.0,0.8765255931022169,0.01741016254236319,1429.2223,258.06277,5.538274
9-3-10 _ D2,simulated,0,527996.5,5943.240011334419,700457.0,0.7537885980152957,0.01494804874597763,1442.3063,238.08961,6.0578294
9-3-10 _ D3,simulated,0,463641.5,6716.9498118162155,793211.5,0.5845118231392258,0.010276331264052814,1444.3473,223.25189,6.469586
9-3-9 _ D1,simulated,0,488810.0,5605.149610757828,627040.0,0.7795515437611635,0.015558426186821133,1304.7288,234.92375,5.553839
9-3-9 _ D2,simulated,0,463322.5,5873.10798060894,708643.5,0.6538160584271216,0.013432208352030614,1299.1583,248.68521,5.2241077
9-3-9 _ D3,simulated,0,396826.5,6331.690802693367,618589.0,0.641502677868504,0.009898314970133996,1314.3011,211.94156,6.2012434
